TransactionID,AccountID,Timestamp,TransactionType,TransactionAmount,AccountBalance
17880,9689,2023-04-27 05:52:12,withdrawal,2096.77,15495.89
8955,8904,2023-04-27 08:24:49,payment,1696.68,66098.87
13255,4677,2023-04-27 10:51:03,transfer,1058.14,5920.13
9761,5453,2023-04-27 16:24:28,payment,4626.4,32072.58
9142,6210,2023-04-27 20:04:25,payment,992.66,93983.54
5262,3253,2023-04-27 20:25:31,deposit,4132.5,51224.58
4041,8975,2023-04-27 20:33:07,withdrawal,4330.64,36797.25
14250,2320,2023-04-27 21:27:34,transfer,4977.75,51561.63
4877,5107,2023-04-27 21:27:49,withdrawal,3005.13,76284.33
26195,4816,2023-04-27 23:03:03,withdrawal,744.69,44065.23
35792,5433,2023-04-28 03:22:02,payment,1994.12,3051.56
17235,2515,2023-04-28 06:26:51,transfer,3854.09,43310.92
31649,9612,2023-04-28 10:11:03,transfer,3238.18,67297.54
626,5397,2023-04-28 14:55:03,payment,1845.2,41628.09
13547,8998,2023-04-28 15:04:43,deposit,2913.18,704.76
12235,4621,2023-04-28 15:48:06,withdrawal,2366.0,23007.94
4230,4387,2023-04-28 16:53:06,transfer,950.49,4273.99
24825,3646,2023-04-28 20:25:49,withdrawal,3304.38,93497.4
30302,5499,2023-04-28 21:43:27,withdrawal,887.66,93859.13
36111,1013,2023-04-28 23:24:54,transfer,2078.68,75084.3
24858,2633,2023-04-28 23:56:52,withdrawal,532.37,74011.47
21922,3601,2023-04-29 06:05:40,deposit,4031.95,20944.73
13528,4741,2023-04-29 08:15:53,withdrawal,1410.93,27990.25
11588,4641,2023-04-29 09:24:54,withdrawal,223.74,84922.77
26018,6074,2023-04-29 10:31:49,withdrawal,4557.13,19528.54
12236,2044,2023-04-29 15:53:10,transfer,4843.1,75154.89
22805,1542,2023-04-29 16:47:48,transfer,4573.53,19725.9
29129,7643,2023-04-29 16:50:19,payment,1071.33,69085.02
26377,2829,2023-04-29 16:53:52,payment,3772.85,43432.38
18741,4603,2023-04-29 18:33:27,transfer,2517.52,54280.72
25768,8896,2023-04-29 18:59:25,deposit,4556.5,64838.47
26350,6489,2023-04-30 00:46:36,withdrawal,260.43,8318.49
26756,4399,2023-04-30 04:09:38,transfer,1886.25,32375.4
18624,4330,2023-04-30 08:59:03,transfer,2433.56,53947.94
3302,5612,2023-04-30 10:30:45,deposit,4985.91,50408.35
21873,3266,2023-04-30 12:00:19,payment,2342.71,98205.23
14481,1509,2023-04-30 13:30:29,deposit,403.5,38379.87
24145,5590,2023-04-30 15:58:35,payment,809.78,69527.93
16313,1597,2023-04-30 17:55:04,transfer,181.89,67784.45
23581,3466,2023-04-30 19:21:08,payment,480.7,6673.4
13671,8441,2023-05-01 06:42:34,transfer,821.04,22091.57
12506,9567,2023-05-01 06:52:30,deposit,4912.43,364.71
9853,1655,2023-05-01 06:54:32,withdrawal,279.62,48752.92
10815,3480,2023-05-01 10:34:06,withdrawal,3528.39,36488.75
9049,3811,2023-05-01 10:50:28,payment,4765.67,68692.27
17997,4748,2023-05-01 12:16:43,withdrawal,3802.9,33885.48
32970,3448,2023-05-01 12:28:23,withdrawal,4073.02,93122.36
27482,7743,2023-05-01 13:04:27,deposit,205.94,31764.19
7578,9860,2023-05-01 15:07:40,transfer,3572.22,90873.09
25171,7852,2023-05-01 16:10:35,transfer,1664.09,63024.51
7134,6804,2023-05-01 17:26:43,payment,811.75,33842.4
29481,8363,2023-05-01 17:51:24,deposit,1233.45,96730.98
9110,9707,2023-05-01 21:02:35,transfer,3587.3,1175.6
4013,4495,2023-05-02 01:51:06,payment,3486.12,57381.35
1623,3730,2023-05-02 02:12:12,withdrawal,2811.92,76839.88
36585,3961,2023-05-02 04:27:58,withdrawal,4318.13,72531.04
32590,6406,2023-05-02 06:33:04,payment,688.07,97890.2
30767,7265,2023-05-02 07:38:37,transfer,1946.91,38437.66
9892,7701,2023-05-02 10:20:28,withdrawal,422.27,98696.95
10870,8168,2023-05-02 17:57:37,deposit,1843.73,4613.63
9961,5129,2023-05-02 18:30:36,transfer,2940.84,10008.09
16568,8768,2023-05-02 19:18:54,payment,3040.33,42700.24
11041,1884,2023-05-02 20:37:14,withdrawal,2872.57,93386.43
35250,3507,2023-05-02 21:17:17,payment,2785.54,29299.83
23941,9206,2023-05-02 22:00:15,transfer,3989.15,79514.5
1123,7897,2023-05-02 22:39:52,withdrawal,4310.78,67467.76
33165,9177,2023-05-02 23:51:27,deposit,2819.97,13694.03
26968,5562,2023-05-03 04:23:10,payment,4404.72,74019.08
9425,2226,2023-05-03 09:44:46,payment,4745.45,20868.04
3613,8105,2023-05-03 11:48:58,payment,1873.37,6889.14
21181,8357,2023-05-03 22:47:43,payment,771.15,64291.18
7503,6959,2023-05-03 23:55:28,withdrawal,626.32,14298.67
21947,7078,2023-05-04 01:09:41,withdrawal,4659.06,12133.4
27470,5315,2023-05-04 05:13:34,transfer,1831.38,28615.23
35451,9057,2023-05-04 09:42:31,payment,1042.19,12492.52
9509,5831,2023-05-04 15:43:15,deposit,1441.77,37155.73
33992,3599,2023-05-04 16:23:11,transfer,1888.36,32237.31
11890,1329,2023-05-04 16:30:56,payment,1990.39,52640.46
6628,4277,2023-05-04 16:49:38,transfer,3464.7,24431.17
21937,3953,2023-05-04 17:15:17,transfer,2448.63,33863.15
27187,7286,2023-05-04 21:07:19,withdrawal,1388.38,54544.59
7686,5999,2023-05-04 23:48:59,payment,3840.68,6885.41
11886,3990,2023-05-05 05:45:13,withdrawal,556.37,21960.7
16624,5861,2023-05-05 06:31:57,deposit,4516.67,78937.7
35545,2321,2023-05-05 12:32:45,payment,2060.76,11327.16
6350,6503,2023-05-05 12:33:26,deposit,3548.98,13216.22
29865,2812,2023-05-05 18:36:08,withdrawal,4926.04,61016.15
29700,8441,2023-05-05 23:15:09,transfer,3102.29,78190.87
32644,6142,2023-05-06 06:34:44,withdrawal,3375.99,9886.75
8818,6707,2023-05-06 08:08:50,withdrawal,1786.85,95230.43
21005,6492,2023-05-06 08:42:57,payment,958.78,12943.13
1471,9452,2023-05-06 14:50:36,deposit,2835.51,87883.02
18792,9592,2023-05-06 16:47:01,transfer,3886.37,21172.12
15239,4985,2023-05-06 19:08:34,payment,2193.85,84968.74
25989,6536,2023-05-06 19:43:03,transfer,4943.06,1771.27
17661,5430,2023-05-06 20:14:05,withdrawal,2454.55,94509.4
7741,4371,2023-05-06 20:22:33,payment,3019.17,30641.01
14663,9870,2023-05-06 20:35:48,payment,1651.75,66876.47
33054,6425,2023-05-06 22:22:43,deposit,2494.35,5827.68
4947,1994,2023-05-06 23:12:24,withdrawal,3116.43,93004.0
18651,1748,2023-05-06 23:51:46,withdrawal,1680.27,76928.87
2163,5009,2023-05-07 00:51:01,payment,1762.52,79433.18
21122,2732,2023-05-07 01:13:40,transfer,1172.42,43051.8
20054,4167,2023-05-07 03:05:31,deposit,2127.82,69911.15
1007,5835,2023-05-07 04:04:18,withdrawal,3461.69,12408.07
13269,4149,2023-05-07 04:48:05,transfer,4793.97,94345.9
37368,9210,2023-05-07 06:21:01,payment,2274.34,24801.26
23742,6317,2023-05-07 09:56:28,transfer,1389.29,51594.28
7097,9096,2023-05-07 13:21:36,transfer,4178.02,1701.52
24915,3486,2023-05-07 15:22:58,withdrawal,3468.24,54268.04
20207,7174,2023-05-07 16:07:38,payment,3915.26,26733.75
3350,2404,2023-05-07 17:13:03,deposit,1208.26,61505.39
11778,9694,2023-05-07 18:40:28,deposit,2728.27,94739.8
18070,1543,2023-05-07 20:15:17,payment,4506.14,29129.23
12221,7671,2023-05-07 20:57:17,withdrawal,377.29,37146.03
33042,5840,2023-05-07 21:55:15,deposit,368.69,21810.49
26914,8995,2023-05-08 02:30:30,deposit,3231.52,64309.81
8546,4873,2023-05-08 03:37:25,payment,2568.65,92126.37
31459,3109,2023-05-08 04:22:05,transfer,3567.81,12413.52
8496,8010,2023-05-08 04:31:37,deposit,4889.99,88091.8
3985,5178,2023-05-08 04:47:02,payment,4086.71,70578.03
14160,3668,2023-05-08 06:29:18,withdrawal,78.06,28415.12
12754,8439,2023-05-08 07:49:22,payment,273.0,42373.96
10644,8078,2023-05-08 10:06:31,transfer,4725.64,88939.21
15010,2800,2023-05-08 11:15:26,transfer,1016.6,5963.69
16915,8433,2023-05-08 13:14:36,payment,204.46,35073.94
8285,9188,2023-05-08 15:36:37,payment,2939.39,14843.74
30667,6905,2023-05-08 16:56:04,payment,696.95,70784.24
36710,5457,2023-05-08 17:02:31,deposit,1834.78,89985.72
9701,6912,2023-05-08 18:33:27,withdrawal,3903.88,46162.67
20489,4519,2023-05-08 19:55:58,withdrawal,3925.2,55537.01
20142,3900,2023-05-09 01:50:40,payment,870.06,67903.12
31065,4425,2023-05-09 03:06:18,transfer,4723.89,3783.57
36287,3322,2023-05-09 05:28:51,payment,2878.07,12545.55
20373,8929,2023-05-09 05:40:48,payment,3950.34,52335.78
5313,1893,2023-05-09 06:43:20,deposit,4634.61,34571.33
23595,5894,2023-05-09 07:17:58,withdrawal,2527.7,67435.98
21264,2585,2023-05-09 07:58:46,payment,4384.49,42359.46
28267,1030,2023-05-09 11:50:00,withdrawal,2372.51,20867.79
16484,1244,2023-05-09 11:58:41,transfer,2159.41,81212.81
33302,9135,2023-05-09 14:44:01,deposit,43.03,84143.26
20303,9521,2023-05-09 16:43:40,deposit,3274.62,92149.52
31113,6437,2023-05-09 16:55:51,payment,2960.01,55549.29
32640,1727,2023-05-09 20:55:27,payment,4487.53,34543.14
18173,2984,2023-05-09 23:18:16,payment,894.42,14481.31
10928,9482,2023-05-10 00:04:16,withdrawal,2102.03,79286.56
3862,3301,2023-05-10 00:12:07,withdrawal,3059.54,86646.61
24422,6858,2023-05-10 04:29:32,transfer,4024.49,32946.92
26015,9536,2023-05-10 04:33:43,deposit,3392.85,42199.98
2082,3695,2023-05-10 05:19:38,withdrawal,326.96,1278.89
3506,5511,2023-05-10 05:55:49,deposit,3113.53,52005.27
4685,6068,2023-05-10 08:36:36,deposit,3877.75,84981.31
8645,6459,2023-05-10 10:33:42,payment,2681.43,60083.5
13027,9611,2023-05-10 20:06:38,withdrawal,201.06,59523.56
12191,5947,2023-05-10 23:38:25,withdrawal,2966.76,10168.86
33083,8319,2023-05-11 00:19:40,transfer,435.94,73423.6
1195,1842,2023-05-11 01:37:59,deposit,229.66,6157.05
9458,9723,2023-05-11 04:40:32,payment,4356.49,76130.64
25703,1591,2023-05-11 04:40:58,payment,4013.06,83691.27
23,5557,2023-05-11 05:01:32,payment,1461.43,52635.35
13026,6798,2023-05-11 07:18:25,withdrawal,18.55,14049.21
28126,7478,2023-05-11 07:22:29,withdrawal,2151.54,36633.11
24501,1200,2023-05-11 07:26:54,payment,1089.86,99300.01
17945,8765,2023-05-11 07:55:57,transfer,1971.82,99552.01
561,7211,2023-05-11 12:29:27,transfer,3520.69,63608.51
18507,9977,2023-05-11 12:33:33,transfer,2741.53,59423.83
5757,8373,2023-05-11 14:59:43,deposit,3153.55,99735.67
13584,2791,2023-05-11 15:59:10,deposit,3833.79,1105.11
3041,5455,2023-05-11 16:45:42,withdrawal,897.64,6854.46
9336,4061,2023-05-11 16:49:21,transfer,1057.1,28722.24
22170,7290,2023-05-11 17:49:21,payment,2679.45,49006.97
4575,7945,2023-05-11 21:09:13,transfer,3800.27,61636.46
3581,4187,2023-05-11 21:19:32,deposit,2416.42,76761.7
28572,6441,2023-05-11 22:53:07,payment,3669.7,88479.39
3120,5505,2023-05-12 04:48:28,transfer,1072.82,4434.33
28826,6587,2023-05-12 06:08:45,deposit,3315.69,8439.52
16644,5098,2023-05-12 06:57:45,transfer,2466.97,77059.01
31561,5293,2023-05-12 07:46:19,payment,1333.67,26068.99
37357,3644,2023-05-12 08:03:20,withdrawal,2385.3,60182.63
24802,5611,2023-05-12 09:05:06,withdrawal,4673.17,55389.96
12943,5625,2023-05-12 09:54:06,withdrawal,92.72,40881.85
5266,1528,2023-05-12 10:07:18,withdrawal,2563.56,69290.06
34378,1273,2023-05-12 10:56:41,payment,62.84,51436.15
17718,3332,2023-05-12 12:53:27,deposit,1634.06,45842.71
22459,2639,2023-05-12 13:15:26,payment,3266.92,49329.86
31756,1479,2023-05-12 13:40:23,deposit,1120.56,31929.41
12087,3941,2023-05-12 14:54:21,deposit,3137.57,78081.53
12146,6528,2023-05-12 19:13:03,transfer,3242.84,88812.5
19069,1362,2023-05-12 19:39:29,transfer,2053.25,50260.69
10091,4957,2023-05-12 20:52:15,payment,1107.16,32755.49
12874,7797,2023-05-12 23:48:35,deposit,377.7,90194.6
9635,6486,2023-05-13 03:49:39,payment,1431.62,71971.37
15935,5360,2023-05-13 05:58:10,deposit,2032.23,12485.19
12935,4593,2023-05-13 06:12:18,deposit,3290.1,16882.87
24180,3328,2023-05-13 06:51:03,transfer,2594.64,36610.69
10441,8550,2023-05-13 06:52:17,transfer,3469.01,66511.32
19726,6409,2023-05-13 08:09:45,withdrawal,3502.27,17818.52
33926,3764,2023-05-13 09:37:23,transfer,3435.77,24385.31
26581,8984,2023-05-13 11:17:26,withdrawal,3682.6,20149.12
30212,1703,2023-05-13 12:07:26,deposit,1440.46,96157.27
2100,6049,2023-05-13 12:13:12,withdrawal,1980.46,36696.3
23738,9789,2023-05-13 14:33:50,withdrawal,3977.99,97636.11
13735,9478,2023-05-13 15:07:23,payment,3620.32,70004.44
33377,1438,2023-05-13 15:48:19,transfer,4437.14,49536.59
7141,7466,2023-05-13 20:25:53,payment,4728.94,29293.05
33699,9291,2023-05-13 20:46:04,withdrawal,3854.91,23258.61
24855,8832,2023-05-13 21:14:36,deposit,1660.71,24183.24
19390,3764,2023-05-13 21:48:27,withdrawal,2247.73,65775.3
15682,3100,2023-05-13 22:12:02,withdrawal,48.37,3844.65
34296,7577,2023-05-14 05:20:13,payment,4382.11,50974.14
24671,7854,2023-05-14 06:41:20,deposit,147.38,471.12
14603,1549,2023-05-14 09:28:18,withdrawal,445.99,89474.69
3752,6615,2023-05-14 13:34:28,transfer,4545.97,55270.58
17256,3486,2023-05-14 18:44:14,withdrawal,3912.13,82080.19
6153,8947,2023-05-14 19:41:36,withdrawal,252.56,97109.13
19766,1475,2023-05-15 00:46:38,deposit,1858.33,91095.32
27266,6549,2023-05-15 00:54:32,deposit,858.7,53270.37
7383,2908,2023-05-15 04:10:30,deposit,4935.51,36965.34
9176,7660,2023-05-15 04:33:32,withdrawal,1000.17,69987.08
6369,3430,2023-05-15 09:52:33,payment,2519.09,80924.18
2539,9499,2023-05-15 12:23:14,transfer,3767.39,59458.83
6476,5968,2023-05-15 14:27:11,payment,4623.37,2134.61
27391,4601,2023-05-15 15:46:14,payment,2154.05,21341.53
26198,4214,2023-05-15 16:09:31,transfer,3047.64,18156.75
26538,8924,2023-05-15 16:48:39,payment,4660.58,25939.81
11380,5617,2023-05-15 16:54:32,withdrawal,997.55,58571.22
2671,3755,2023-05-15 16:56:48,transfer,3224.52,3168.88
4111,1182,2023-05-15 19:59:41,transfer,2820.03,6213.12
33725,3531,2023-05-15 20:16:31,transfer,318.12,54462.38
6670,8633,2023-05-15 23:02:17,withdrawal,652.46,94327.86
21687,2939,2023-05-15 23:49:09,transfer,1169.22,76095.81
4343,7068,2023-05-16 01:33:55,deposit,4102.62,73148.17
37082,6238,2023-05-16 02:53:10,withdrawal,1099.19,85532.78
23064,9131,2023-05-16 03:46:30,payment,3152.45,2662.37
25401,6493,2023-05-16 06:35:10,deposit,2567.53,78118.44
14599,9904,2023-05-16 08:48:06,deposit,1983.3,57582.0
24041,2061,2023-05-16 09:22:51,payment,2134.55,36589.73
34143,1872,2023-05-16 09:35:39,deposit,2100.38,21830.15
28121,7515,2023-05-16 12:13:34,payment,2131.37,62976.4
14389,1774,2023-05-16 12:18:40,withdrawal,1830.71,92119.15
28128,8304,2023-05-16 12:37:10,deposit,4038.31,44571.37
11170,1264,2023-05-16 12:43:21,transfer,430.78,88107.85
29958,7366,2023-05-17 00:06:45,deposit,4553.57,33653.25
14516,6751,2023-05-17 01:57:13,payment,851.36,91041.04
8490,6359,2023-05-17 02:07:48,deposit,906.91,69250.43
17387,3042,2023-05-17 02:48:26,payment,3112.79,49188.56
21816,5318,2023-05-17 06:43:00,deposit,2844.43,5704.85
35617,6154,2023-05-17 06:50:04,transfer,1543.15,73263.06
24972,9271,2023-05-17 10:28:30,withdrawal,249.29,68313.17
6167,2606,2023-05-17 11:01:58,transfer,2037.63,3566.05
13464,4244,2023-05-17 11:04:26,payment,3764.59,88920.85
25663,2006,2023-05-17 13:28:34,deposit,4076.89,80761.59
26430,8465,2023-05-17 13:53:46,deposit,2433.68,31446.09
26950,1922,2023-05-17 16:56:51,transfer,534.48,28529.98
2276,6530,2023-05-17 19:12:45,payment,3003.65,72881.47
4609,3676,2023-05-17 19:14:46,transfer,4781.5,54647.01
32005,2839,2023-05-17 20:52:03,withdrawal,4523.83,44111.65
35667,9066,2023-05-17 22:46:31,deposit,1519.03,72644.47
1929,4684,2023-05-18 01:18:00,transfer,3211.99,81911.94
19903,1192,2023-05-18 02:09:17,deposit,653.18,25955.85
16339,4328,2023-05-18 02:20:32,withdrawal,2715.52,68151.15
175,1117,2023-05-18 02:40:16,transfer,3226.22,64744.82
34053,7622,2023-05-18 02:46:30,withdrawal,2971.57,21826.08
19492,1377,2023-05-18 04:23:58,transfer,4907.62,17054.79
29251,2615,2023-05-18 06:41:37,payment,1867.83,14027.66
13114,3759,2023-05-18 10:39:51,withdrawal,2182.81,71939.31
6695,3937,2023-05-18 11:29:40,payment,2809.82,51271.26
12409,8906,2023-05-18 13:53:30,deposit,4855.39,65347.82
20558,2663,2023-05-18 20:19:19,deposit,3418.22,64647.68
17740,7474,2023-05-18 22:17:43,deposit,1518.72,65641.23
12906,3591,2023-05-19 01:06:12,withdrawal,2981.56,17150.69
4743,4089,2023-05-19 01:51:48,deposit,178.92,60830.11
4888,6303,2023-05-19 04:37:47,deposit,3419.67,37352.62
17715,6538,2023-05-19 06:43:58,deposit,1445.96,29210.85
27084,7739,2023-05-19 07:36:30,deposit,2536.54,93105.96
2288,9882,2023-05-19 08:34:38,payment,1657.4,87003.7
4242,5314,2023-05-19 08:59:17,deposit,1980.29,36059.7
20200,5897,2023-05-19 09:05:52,deposit,4765.39,38656.29
29352,2971,2023-05-19 12:29:34,transfer,3784.64,68867.72
25526,9064,2023-05-19 15:14:45,payment,308.18,41009.02
5579,9422,2023-05-19 15:52:49,payment,4559.18,46558.25
29760,6794,2023-05-19 16:38:40,withdrawal,258.11,16944.36
27289,6490,2023-05-19 16:40:02,withdrawal,4388.46,70864.96
11827,8446,2023-05-19 17:05:55,deposit,1699.23,37576.31
28644,1535,2023-05-19 18:42:34,deposit,1864.54,55295.3
34908,8756,2023-05-19 21:21:03,payment,812.44,19047.58
28788,2399,2023-05-19 21:54:02,withdrawal,4447.57,90754.0
6076,2978,2023-05-20 02:21:52,payment,176.76,86912.94
27263,8080,2023-05-20 02:50:40,payment,3741.42,89270.39
2249,6053,2023-05-20 04:55:19,withdrawal,2995.29,93429.69
26499,4969,2023-05-20 05:06:38,transfer,4081.87,44881.77
11112,5598,2023-05-20 07:44:56,payment,1048.22,16146.58
31249,2722,2023-05-20 09:41:28,withdrawal,559.45,59546.18
17070,7805,2023-05-20 14:35:43,transfer,4250.74,69384.68
24009,8725,2023-05-20 18:13:33,withdrawal,1610.08,39314.71
30614,6571,2023-05-20 19:24:50,withdrawal,4080.07,64729.1
8405,8388,2023-05-20 20:07:23,withdrawal,2272.96,93700.13
33750,6787,2023-05-20 22:03:07,transfer,1009.82,48277.28
3774,1472,2023-05-21 03:45:49,transfer,3665.27,13853.2
36217,3271,2023-05-21 04:48:32,transfer,4498.64,63033.92
13833,9411,2023-05-21 07:58:14,withdrawal,3438.32,80489.74
17882,3931,2023-05-21 09:43:08,payment,4037.75,95787.18
31785,4987,2023-05-21 11:27:09,deposit,2719.01,98789.36
3771,3969,2023-05-21 17:16:59,payment,2733.93,45682.27
11495,7531,2023-05-21 19:28:53,withdrawal,2730.58,7846.34
35553,5436,2023-05-22 00:45:34,transfer,2730.85,60102.72
26787,5885,2023-05-22 04:10:06,withdrawal,1576.73,80456.28
7809,5409,2023-05-22 04:45:24,payment,1285.5,8122.67
25245,6278,2023-05-22 05:08:55,transfer,476.37,18158.88
18269,9982,2023-05-22 06:18:23,transfer,449.3,52869.75
35912,8824,2023-05-22 07:54:21,withdrawal,984.14,85044.22
12848,6078,2023-05-22 20:11:28,transfer,4420.47,83396.41
30020,9388,2023-05-22 22:52:33,withdrawal,1456.95,2970.51
6558,9755,2023-05-23 00:05:26,deposit,265.63,72023.81
16878,1420,2023-05-23 02:41:43,withdrawal,2163.64,22356.86
29805,6696,2023-05-23 04:01:05,deposit,1617.18,846.83
15124,8100,2023-05-23 06:58:58,deposit,3047.99,56760.37
6647,5617,2023-05-23 08:17:30,transfer,4493.09,74260.8
16622,2217,2023-05-23 08:32:38,transfer,4074.03,50812.04
12532,1836,2023-05-23 12:36:50,payment,3266.7,39652.54
31442,7934,2023-05-23 14:40:22,withdrawal,2898.79,85939.06
12422,6417,2023-05-23 16:23:49,withdrawal,2172.67,12557.53
29002,2236,2023-05-23 17:06:01,transfer,407.68,71973.64
13515,9114,2023-05-23 23:07:41,transfer,232.72,88579.42
15473,5731,2023-05-24 02:09:20,withdrawal,3068.92,28377.98
18346,3665,2023-05-24 05:00:09,payment,4272.29,57852.08
15511,6604,2023-05-24 05:17:04,transfer,1460.78,58223.01
11215,1534,2023-05-24 09:45:34,deposit,4183.13,63317.22
20321,1238,2023-05-24 10:48:52,deposit,3040.7,51836.92
10866,4272,2023-05-24 11:03:32,deposit,4847.66,43537.12
939,1474,2023-05-24 12:32:59,transfer,589.64,7267.59
20919,7486,2023-05-24 14:23:08,withdrawal,2790.98,36732.51
10859,1482,2023-05-24 18:48:28,transfer,4070.52,50954.17
33423,4368,2023-05-24 19:09:05,transfer,4664.2,95068.27
35258,1746,2023-05-24 22:48:15,payment,1054.8,96220.74
35356,6596,2023-05-24 22:51:00,payment,669.86,2646.75
3061,5341,2023-05-25 05:16:16,deposit,1487.16,92481.69
18158,2690,2023-05-25 06:04:14,withdrawal,66.6,97967.08
15276,3784,2023-05-25 06:23:00,payment,2430.53,74306.13
34599,1735,2023-05-25 13:28:35,withdrawal,1944.59,3447.27
28432,5692,2023-05-25 17:01:10,deposit,1285.37,5500.97
5099,7776,2023-05-25 20:02:38,withdrawal,2109.14,94425.31
10209,4554,2023-05-25 20:37:08,withdrawal,143.26,56206.44
28461,2315,2023-05-25 22:02:45,deposit,2090.27,71445.52
4505,8807,2023-05-26 03:38:14,payment,2481.7,26718.54
5490,9537,2023-05-26 03:43:27,payment,4575.58,13944.45
26467,6505,2023-05-26 05:30:14,deposit,794.92,46947.93
5112,8216,2023-05-26 06:41:09,deposit,4325.49,19186.9
35019,9796,2023-05-26 10:23:21,payment,2814.8,72153.09
29780,9605,2023-05-26 10:28:28,deposit,1101.23,72845.13
36512,4614,2023-05-26 11:05:06,deposit,1821.68,6180.08
15792,9143,2023-05-26 16:06:02,deposit,2293.29,15725.09
7735,1305,2023-05-26 16:40:53,deposit,438.79,41703.68
11843,8264,2023-05-27 04:37:41,payment,4433.79,60007.0
7290,3540,2023-05-27 05:05:28,transfer,4212.48,44721.32
21237,4302,2023-05-27 05:30:15,payment,3449.19,4110.14
37042,8672,2023-05-27 05:35:49,transfer,4689.4,58170.09
12301,6233,2023-05-27 06:59:08,payment,4721.17,10091.59
23187,7260,2023-05-27 08:07:29,deposit,4243.34,58278.16
22284,6886,2023-05-27 08:27:39,withdrawal,2413.01,92160.7
4926,3926,2023-05-27 09:22:13,withdrawal,1286.06,93967.58
27273,7297,2023-05-27 10:34:06,withdrawal,4945.49,78570.09
20310,6404,2023-05-27 12:40:32,deposit,4166.12,48423.98
28026,8788,2023-05-27 18:50:33,transfer,4011.41,14436.48
2241,7498,2023-05-27 19:21:33,deposit,3973.1,18848.32
14702,1506,2023-05-27 20:31:12,transfer,61.03,24546.64
11131,8271,2023-05-27 22:07:20,transfer,3878.5,30493.42
31688,9293,2023-05-28 02:57:39,deposit,3416.97,82298.35
24171,7447,2023-05-28 03:29:02,deposit,2611.34,49503.07
31589,1635,2023-05-28 03:34:14,transfer,3265.91,17228.69
23812,3521,2023-05-28 03:36:27,transfer,2580.4,58231.28
21661,1241,2023-05-28 03:51:17,transfer,795.1,74673.31
13211,5336,2023-05-28 05:18:24,withdrawal,3376.04,17624.72
19582,2697,2023-05-28 06:06:40,transfer,2450.96,47059.24
32699,9068,2023-05-28 06:53:27,deposit,1809.16,65927.04
5718,5623,2023-05-28 07:47:53,deposit,1519.37,67940.49
32979,2785,2023-05-28 08:10:58,deposit,2786.81,28957.92
5441,9154,2023-05-28 11:10:17,withdrawal,2302.18,38457.31
35319,2394,2023-05-28 11:53:22,transfer,75.05,18862.32
24888,5900,2023-05-28 12:34:25,deposit,43.31,75342.55
20046,5852,2023-05-28 13:07:08,deposit,4290.53,97038.55
27733,3316,2023-05-28 17:00:13,payment,4104.91,98253.74
19767,4551,2023-05-28 20:28:30,payment,1973.37,66197.67
33569,3402,2023-05-28 23:28:53,withdrawal,4425.76,15199.08
8874,2460,2023-05-29 01:51:26,transfer,22.79,11083.69
15814,8730,2023-05-29 02:55:15,transfer,3577.05,65651.58
15543,1280,2023-05-29 02:57:22,deposit,243.62,40229.61
24058,9603,2023-05-29 04:38:28,payment,318.18,55444.84
9649,3435,2023-05-29 04:50:27,deposit,2949.58,47899.59
34170,6776,2023-05-29 05:04:57,payment,2304.17,84205.73
6363,5259,2023-05-29 06:33:36,payment,1201.98,27996.82
468,4585,2023-05-29 07:35:53,withdrawal,4343.13,9136.06
36011,2746,2023-05-29 11:01:44,deposit,2277.71,51854.51
5785,2449,2023-05-29 11:15:43,transfer,85.55,40661.83
18978,4109,2023-05-29 11:26:29,payment,3565.48,82213.99
13807,8329,2023-05-29 13:09:13,deposit,1980.31,38495.61
30840,3898,2023-05-29 13:10:50,deposit,2044.74,92720.82
6013,3292,2023-05-29 13:37:09,withdrawal,4894.76,34715.24
28078,8938,2023-05-29 14:29:36,transfer,1631.23,58330.47
3576,2929,2023-05-29 15:06:42,transfer,1857.96,97052.96
32816,7669,2023-05-29 20:51:11,transfer,1427.6,65609.1
34014,4226,2023-05-29 23:57:28,payment,178.26,8468.46
17373,3072,2023-05-30 00:05:15,deposit,36.64,3427.12
13581,1584,2023-05-30 01:39:24,deposit,769.57,61668.32
11543,9216,2023-05-30 01:57:22,payment,4050.54,76049.33
14541,2555,2023-05-30 07:55:17,payment,1645.99,49244.22
2334,7112,2023-05-30 08:19:20,payment,3433.26,59514.43
12128,6523,2023-05-30 08:56:39,deposit,4945.38,29869.69
4935,9026,2023-05-30 09:33:13,payment,2445.75,42950.69
27327,5005,2023-05-30 11:29:22,payment,2500.86,52421.45
35666,8755,2023-05-30 13:42:07,withdrawal,2658.49,31213.98
6035,9570,2023-05-30 15:44:13,deposit,3196.37,73102.05
33981,7838,2023-05-30 16:19:09,payment,4793.58,67186.24
27977,9240,2023-05-30 19:52:15,withdrawal,4527.7,16455.59
23705,3647,2023-05-30 22:58:13,deposit,4634.32,29887.2
6560,3354,2023-05-31 01:08:23,deposit,4775.92,76537.97
28615,4566,2023-05-31 02:39:01,transfer,1182.07,32257.97
25993,9118,2023-05-31 03:27:41,withdrawal,2094.93,24533.13
31186,8433,2023-05-31 08:07:03,transfer,1998.14,63752.72
18603,5628,2023-05-31 11:50:37,payment,512.96,71949.1
14449,9014,2023-05-31 11:54:53,transfer,2721.73,89220.91
22761,4335,2023-05-31 12:01:47,payment,3695.12,87084.85
